url,name
https://static.e-publishing.af.mil/production/1/af_a4/publication/afh23-123v3/afh23-123v3.pdf,AIR FORCE EQUIPMENT MANAGEMENT
https://static.e-publishing.af.mil/production/1/af_a4/publication/afh23-123v3/afh23-123v3.pdf,AIR FORCE EQUIPMENT MANAGEMENT
https://static.e-publishing.af.mil/production/1/af_a3/publication/afman11-246v1/afman11-246.pdf,"AIR FORCE FIGHTER TYPE AIRCRAFT DEMONSTRATIONS (A-10, F-16, F-22, F-35)"
https://static.e-publishing.af.mil/production/1/af_a3/publication/afmd27/afmd27.pdf,AIR FORCE FLIGHT STANDARDS AGENCY (AFFSA)
https://static.e-publishing.af.mil/production/1/af_a10/publication/afmd63/afmd63.pdf,AIR FORCE GLOBAL STRIKE COMMAND (AFGSC)
https://static.e-publishing.af.mil/production/1/af_ho/publication/afmd30/afmd30.pdf,AIR FORCE HISTORICAL RESEARCH AGENCY
https://static.e-publishing.af.mil/production/1/af_a4/publication/afman10-2502/afman10-2502.pdf,AIR FORCE INCIDENT MANAGEMENT SYSTEM (AFIMS) STANDARDS AND PROCEDURES
https://static.e-publishing.af.mil/production/1/af_a1/publication/afjqs3f1x1/afjqs3f1x1.pdf,"Air Force Job Qualification Standard  3F1X1-1, Intercontinental Ballistic Missile (ICBM) Food Service Specialist"
https://static.e-publishing.af.mil/production/1/af_a1/publication/afjqs3f1x1-2/afjqs3f1x1-2.pdf,"Air Force Job Qualification Standard  3F1X1-2, Community Programming and Recreation"
https://static.e-publishing.af.mil/production/1/af_a4/publication/afjqs2t0x1-f-35/afjqs2t0x1-f-35.pdf,AIR FORCE JOB QUALIFICATION STANDARD  F-35 Traffic Management (2T0X1)
https://static.e-publishing.af.mil/production/1/saf_pa/publication/afjqs3n0xx/afjqs3n0xx.pdf,Air Force Job Qualification Standard (AFJQS) 3N0XX - Combat Camera (CTCS)
https://static.e-publishing.af.mil/production/1/af_a4/publication/afjqs8h000/afjqs8h000.pdf,AIR FORCE JOB QUALIFICATION STANDARD (AFJQS) AIRMAN  SPECIAL DUTY IDENTIFIER (SDI) 8H000 AIRMEN DORM LEADER
https://static.e-publishing.af.mil/production/1/af_a1/publication/afjqs8a300/afjqs8a300.pdf,Air Force Job Qualification Standard (AFJQS) Protocol Special Duty Identifier (SDI) (8A300)
https://static.e-publishing.af.mil/production/1/af_a4/publication/afjqs8u000/afjqs8u000.pdf,Air Force Job Qualification Standard (AFJQS) Unit Deployment Manager (UDM)
