url,name
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132507p.pdf?ver=2020-08-20-082115-117,DoDI 1325.07
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132706p.pdf?ver=wuRfyQqhMOkKScCoaeLt6g%3d%3d,DoDI 1327.06
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/132707p.PDF?ver=rrAFwGQjCNZ1NisXaSP3qA%3d%3d,DoDI 1327.07
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133004p.pdf?ver=0hYCOmt0DSmDGTdfLsKlZA%3d%3d,DoDI 1330.04
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133009p.pdf,DoDI 1330.09
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133017p.pdf?ver=2018-09-14-130620-490,DoDI 1330.17
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133021p.pdf,DoDI 1330.21
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133214p.pdf?ver=LgEcssU5pHCeykMRF2oUvA%3d%3d,DoDI 1332.14
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133218e.PDF?ver=hBMKOYoIHi4EotQiJbezIA%3d%3d,DoDI 1332.18
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133220p.pdf,DoDI 1332.20
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133228p.pdf,DoDI 1332.28
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133229p.pdf,DoDI 1332.29
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133230p.pdf?ver=ovn8oLpazM3GzUKYeE_Krg%3d%3d,DoDI 1332.30
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133232p.pdf,DoDI 1332.32
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133235p.pdf?ver=2019-09-26-095932-007,DoDI 1332.35
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133242p.pdf?ver=dizCBLDXikzBlq_m_5Q3_g%3d%3d,DoDI 1332.42
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133243p.pdf?ver=2017-11-28-102301-607,DoDI 1332.43
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133245p.pdf?ver=jTuMIZOP28fE2Tb8HbrXSg%3d%3d,DoDI 1332.45
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133246p.pdf?ver=2018-12-21-122012-280,DoDI 1332.46
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133401p.pdf?ver=uESwHPtHgqq73bS-I55uzQ%3d%3d,DoDI 1334.01
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133402p.pdf?ver=rZM4DE3_v6hZ_lf1paWzLg%3d%3d,DoDI 1334.02
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133601p.pdf?ver=5GyE0Rw0EgwwsXAPZe1tzA%3d%3d,DoDI 1336.01
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133607p.pdf?ver=KBQhZ8KCXd31ja6yOz8Lsg%3d%3d,DoDI 1336.07
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133608p.pdf,DoDI 1336.08
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133818p.pdf,DoDI 1338.18
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/133821p.pdf,DoDI 1338.21
https://www.esd.whs.mil/Portals/54/Documents/DD/issuances/dodi/134009p.PDF?ver=pedOQ7dYXd_fu2JEUTJylg%3d%3d,DoDI 1340.09
